,provinceName,provinceEnglishName,province_zipCode,cityName,cityEnglishName,city_zipCode,confirmed,cured,dead,updateTime,updateDate,dailyNew_confirmed,dailyNew_dead,dailyNew_cured
7073,四川省,Sichuan,510000,巴中,Bazhong,511900.0,24,3,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7086,四川省,Sichuan,510000,广元,Guangyuan,510800.0,6,4,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,1.0
7074,四川省,Sichuan,510000,广安,Guang'an,511600.0,30,14,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,1.0
7090,四川省,Sichuan,510000,待明确地区,Area not defined,0.0,0,0,2,2020-02-18 20:32:49.995,2020-02-18,0.0,-2.0,-109.0
7077,四川省,Sichuan,510000,德阳,Deyang,510600.0,17,1,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7069,四川省,Sichuan,510000,成都,Chengdu,510100.0,140,56,1,2020-02-18 20:32:49.995,2020-02-18,0.0,-2.0,3.0
7083,四川省,Sichuan,510000,攀枝花,Panzhihua,510400.0,16,11,0,2020-02-18 20:32:49.995,2020-02-18,3.0,0.0,1.0
7076,四川省,Sichuan,510000,泸州,Luzhou,510500.0,19,3,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7070,四川省,Sichuan,510000,甘孜州,Garzê Tibetan Autonomous Prefecture,513300.0,62,8,0,2020-02-18 20:32:49.995,2020-02-18,5.0,0.0,2.0
7082,四川省,Sichuan,510000,眉山,Meishan,511400.0,8,2,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7078,四川省,Sichuan,510000,绵阳,Mianyang,510700.0,22,9,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7084,四川省,Sichuan,510000,自贡,Zigong,510300.0,9,4,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,2.0
7088,四川省,Sichuan,510000,资阳,Ziyang,512000.0,3,2,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7071,四川省,Sichuan,510000,达州,Dazhou,511700.0,39,9,0,2020-02-18 20:32:49.995,2020-02-18,1.0,0.0,3.0
7079,四川省,Sichuan,510000,遂宁,Suining,510900.0,17,9,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7089,四川省,Sichuan,510000,阿坝州,Ngawa Tibetan and Qiang Autonomous Prefecture,513200.0,1,1,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7085,四川省,Sichuan,510000,雅安,Ya'an,511800.0,7,2,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
6939,天津市,Tianjin,120000,东丽区,Dongli District,120110.0,4,1,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6935,天津市,Tianjin,120000,北辰区,Beichen District,120113.0,6,1,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6936,天津市,Tianjin,120000,南开区,Nankai District,120104.0,6,1,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6940,天津市,Tianjin,120000,和平区,Heping District,120101.0,6,4,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6938,天津市,Tianjin,120000,外地来津人员,People from other cities,0.0,6,3,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6937,天津市,Tianjin,120000,宁河区,Ninghe District,120117.0,4,0,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6932,天津市,Tianjin,120000,宝坻区,Baodi District,120115.0,53,12,2,2020-02-18 21:44:48.196,2020-02-18,3.0,0.0,1.0
6947,天津市,Tianjin,120000,待明确地区,Area not defined,0.0,0,2,0,2020-02-18 21:44:48.196,2020-02-18,0.0,-2.0,2.0
6944,天津市,Tianjin,120000,武清区,Wuqing District,120114.0,2,1,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6933,天津市,Tianjin,120000,河东区,Hedong District,120102.0,15,7,1,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6934,天津市,Tianjin,120000,河北区,Hebei District,120105.0,12,7,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6941,天津市,Tianjin,120000,河西区,Hexi District,120103.0,4,2,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6946,天津市,Tianjin,120000,津南区,Jinnan District,120112.0,1,1,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6942,天津市,Tianjin,120000,滨海新区,Binhai New Area,120116.0,3,1,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6945,天津市,Tianjin,120000,红桥区,Hongqiao District,120106.0,2,2,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
6943,天津市,Tianjin,120000,西青区,Xiqing District,120111.0,4,3,0,2020-02-18 21:44:48.196,2020-02-18,0.0,0.0,0.0
7395,宁夏回族自治区,Ningxia,640000,中卫,Zhongwei,640500.0,3,3,0,2020-02-18 18:15:00.354,2020-02-18,0.0,0.0,0.0
7392,宁夏回族自治区,Ningxia,640000,吴忠,Wuzhong,640300.0,27,9,0,2020-02-18 18:15:00.354,2020-02-18,0.0,0.0,3.0
7394,宁夏回族自治区,Ningxia,640000,固原,Guyuan,640400.0,5,3,0,2020-02-18 18:15:00.354,2020-02-18,0.0,0.0,1.0
7396,宁夏回族自治区,Ningxia,640000,宁东,Ningdong County,0.0,1,1,0,2020-02-18 18:15:00.354,2020-02-18,0.0,0.0,0.0
7397,宁夏回族自治区,Ningxia,640000,石嘴山,Shizuishan,640200.0,1,1,0,2020-02-18 18:15:00.354,2020-02-18,0.0,0.0,0.0
7393,宁夏回族自治区,Ningxia,640000,银川,Yinchuan,640100.0,33,25,0,2020-02-18 18:15:00.354,2020-02-18,0.0,0.0,5.0
6971,安徽省,Anhui,340000,亳州,Bozhou,341600.0,108,47,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,12.0
6972,安徽省,Anhui,340000,六安,Lu'an,341500.0,68,23,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,2.0
6970,安徽省,Anhui,340000,合肥,Hefei,340100.0,173,71,1,2020-02-18 21:40:41.322,2020-02-18,2.0,0.0,22.0
6973,安徽省,Anhui,340000,安庆,Anqing,340800.0,83,39,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,5.0
6983,安徽省,Anhui,340000,宣城,Xuancheng,341800.0,6,4,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6974,安徽省,Anhui,340000,宿州,Suzhou,341300.0,41,17,0,2020-02-18 21:40:41.322,2020-02-18,1.0,0.0,2.0
8521,安徽省,Anhui,340000,待明确地区,Area not defined,0.0,0,3,0,2020-02-18 09:13:14.519,2020-02-18,0.0,0.0,1.0
6980,安徽省,Anhui,340000,池州,Chizhou,341700.0,17,6,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6979,安徽省,Anhui,340000,淮北,Huaibei,340600.0,27,13,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,3.0
6978,安徽省,Anhui,340000,淮南,Huainan,340400.0,27,11,0,2020-02-18 21:40:41.322,2020-02-18,2.0,0.0,3.0
6981,安徽省,Anhui,340000,滁州,Chuzhou,341100.0,13,7,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6977,安徽省,Anhui,340000,芜湖,Wuhu,340200.0,33,17,0,2020-02-18 21:40:41.322,2020-02-18,2.0,0.0,4.0
6968,安徽省,Anhui,340000,蚌埠,Bengbu,340300.0,158,30,5,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,17.0
6976,安徽省,Anhui,340000,铜陵,Tongling,340700.0,29,12,0,2020-02-18 21:40:41.322,2020-02-18,1.0,0.0,1.0
6969,安徽省,Anhui,340000,阜阳,Fuyang,341200.0,154,47,0,2020-02-18 21:40:41.322,2020-02-18,1.0,0.0,6.0
6975,安徽省,Anhui,340000,马鞍山,Ma'anshan,340500.0,36,14,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,2.0
6982,安徽省,Anhui,340000,黄山,Huangshan,341000.0,9,3,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,2.0
7162,山东省,Shandong,370000,临沂,Linyi,371300.0,48,37,0,2020-02-18 19:57:47.415,2020-02-18,1.0,0.0,2.0
7156,山东省,Shandong,370000,威海,Weihai,371000.0,38,10,0,2020-02-18 19:57:47.415,2020-02-18,0.0,0.0,1.0
7157,山东省,Shandong,370000,德州,Dezhou,371400.0,37,9,1,2020-02-18 19:57:47.415,2020-02-18,0.0,0.0,0.0
7163,山东省,Shandong,370000,日照,Rizhao,371100.0,16,6,0,2020-02-18 19:57:47.415,2020-02-18,0.0,0.0,3.0
7161,山东省,Shandong,370000,枣庄,Zaozhuang,370400.0,24,7,0,2020-02-18 19:57:47.415,2020-02-18,0.0,0.0,0.0
7158,山东省,Shandong,370000,泰安,Tai'an,370900.0,32,6,1,2020-02-18 19:57:47.415,2020-02-18,0.0,1.0,0.0
7153,山东省,Shandong,370000,济南,Jinan,370100.0,47,16,0,2020-02-18 19:57:47.415,2020-02-18,0.0,0.0,3.0
7155,山东省,Shandong,370000,济宁,Jining,370800.0,52,22,0,2020-02-18 19:57:47.415,2020-02-18,0.0,0.0,2.0
7159,山东省,Shandong,370000,淄博,Zibo,370300.0,29,6,0,2020-02-18 19:57:47.415,2020-02-18,0.0,0.0,1.0
7165,山东省,Shandong,370000,滨州,Binzhou,371600.0,15,10,0,2020-02-18 19:57:47.415,2020-02-18,0.0,0.0,0.0
7152,山东省,Shandong,370000,潍坊,Weifang,370700.0,44,12,0,2020-02-18 19:57:47.415,2020-02-18,0.0,0.0,2.0
7151,山东省,Shandong,370000,烟台,Yantai,370600.0,47,13,0,2020-02-18 19:57:47.415,2020-02-18,0.0,0.0,0.0
7160,山东省,Shandong,370000,聊城,Liaocheng,371500.0,38,17,0,2020-02-18 19:57:47.415,2020-02-18,0.0,0.0,5.0
7164,山东省,Shandong,370000,菏泽,Heze,371700.0,18,13,0,2020-02-18 19:57:47.415,2020-02-18,0.0,0.0,0.0
7154,山东省,Shandong,370000,青岛,Qingdao,370200.0,58,27,1,2020-02-18 19:57:47.415,2020-02-18,1.0,0.0,1.0
6898,山西省,Shanxi,140000,临汾,Linfen,141000.0,2,1,0,2020-02-18 22:42:22.018,2020-02-18,0.0,0.0,0.0
6899,山西省,Shanxi,140000,吕梁,Lüliang,141100.0,6,6,0,2020-02-18 22:42:22.018,2020-02-18,0.0,0.0,0.0
6893,山西省,Shanxi,140000,大同,Datong,140200.0,12,6,0,2020-02-18 22:42:22.018,2020-02-18,0.0,0.0,2.0
6890,山西省,Shanxi,140000,太原,Taiyuan,140100.0,19,8,0,2020-02-18 22:42:22.018,2020-02-18,0.0,0.0,2.0
6896,山西省,Shanxi,140000,忻州,Xinzhou,140900.0,7,4,0,2020-02-18 22:42:22.018,2020-02-18,0.0,0.0,3.0
6889,山西省,Shanxi,140000,晋中,Jinzhong,140700.0,36,15,0,2020-02-18 22:42:22.018,2020-02-18,0.0,0.0,2.0
6891,山西省,Shanxi,140000,晋城,Jincheng,140500.0,9,2,0,2020-02-18 22:42:22.018,2020-02-18,0.0,0.0,0.0
6894,山西省,Shanxi,140000,朔州,Shuozhou,140600.0,8,2,0,2020-02-18 22:42:22.018,2020-02-18,1.0,0.0,0.0
6895,山西省,Shanxi,140000,运城,Yuncheng,140800.0,19,14,0,2020-02-18 22:42:22.018,2020-02-18,0.0,0.0,1.0
6892,山西省,Shanxi,140000,长治,Changzhi,140400.0,8,1,0,2020-02-18 22:42:22.018,2020-02-18,0.0,0.0,0.0
6897,山西省,Shanxi,140000,阳泉,Yangquan,140300.0,4,1,0,2020-02-18 22:42:22.018,2020-02-18,0.0,0.0,0.0
6950,广东省,Guangdong,440000,东莞,Dongguan,441900.0,91,24,1,2020-02-18 21:40:41.322,2020-02-18,2.0,0.0,5.0
6953,广东省,Guangdong,440000,中山,Zhongshan,442000.0,66,40,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,1.0
6951,广东省,Guangdong,440000,佛山,Foshan,440600.0,84,27,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,4.0
6949,广东省,Guangdong,440000,广州,Guangzhou,440100.0,339,142,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,10.0
8504,广东省,Guangdong,440000,待明确地区,Area not defined,0.0,0,11,0,2020-02-18 09:24:33.914,2020-02-18,0.0,0.0,8.0
6954,广东省,Guangdong,440000,惠州,Huizhou,441300.0,59,36,0,2020-02-18 21:40:41.322,2020-02-18,1.0,0.0,2.0
6963,广东省,Guangdong,440000,揭阳,Jieyang,445200.0,8,4,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6959,广东省,Guangdong,440000,梅州,Meizhou,441400.0,16,8,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6957,广东省,Guangdong,440000,汕头,Shantou,440500.0,25,15,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,1.0
6965,广东省,Guangdong,440000,汕尾,Shanwei,441500.0,5,2,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6955,广东省,Guangdong,440000,江门,Jiangmen,440700.0,23,8,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,3.0
6966,广东省,Guangdong,440000,河源,Heyuan,441600.0,4,1,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6948,广东省,Guangdong,440000,深圳,Shenzhen,440300.0,416,163,2,2020-02-18 21:40:41.322,2020-02-18,1.0,0.0,11.0
6964,广东省,Guangdong,440000,清远,Qingyuan,441800.0,12,9,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6956,广东省,Guangdong,440000,湛江,Zhanjiang,440800.0,22,11,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6967,广东省,Guangdong,440000,潮州,Chaozhou,445100.0,5,4,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,3.0
6952,广东省,Guangdong,440000,珠海,Zhuhai,440400.0,98,43,0,2020-02-18 21:40:41.322,2020-02-18,1.0,0.0,2.0
6958,广东省,Guangdong,440000,肇庆,Zhaoqing,441200.0,18,8,1,2020-02-18 21:40:41.322,2020-02-18,1.0,0.0,0.0
6960,广东省,Guangdong,440000,茂名,Maoming,440900.0,14,6,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,3.0
6962,广东省,Guangdong,440000,阳江,Yangjiang,441700.0,13,9,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6961,广东省,Guangdong,440000,韶关,Shaoguan,440200.0,10,5,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,1.0
7092,广西壮族自治区,Guangxi,450000,北海,Beihai,450500.0,44,10,1,2020-02-18 20:32:49.995,2020-02-18,1.0,0.0,1.0
7091,广西壮族自治区,Guangxi,450000,南宁,Nanning,450100.0,54,18,0,2020-02-18 20:32:49.995,2020-02-18,3.0,0.0,2.0
7097,广西壮族自治区,Guangxi,450000,来宾,Laibin,451300.0,11,0,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7095,广西壮族自治区,Guangxi,450000,柳州,Liuzhou,450200.0,24,8,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7096,广西壮族自治区,Guangxi,450000,桂林,Guilin,450300.0,31,17,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,7.0
7103,广西壮族自治区,Guangxi,450000,梧州,Wuzhou,450400.0,5,5,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7093,广西壮族自治区,Guangxi,450000,河池,Hechi,451200.0,22,0,1,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7099,广西壮族自治区,Guangxi,450000,玉林,Yulin,450900.0,10,4,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,3.0
7102,广西壮族自治区,Guangxi,450000,百色,Baise,451000.0,3,2,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,2.0
7100,广西壮族自治区,Guangxi,450000,贵港,Guigang,450800.0,8,3,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,1.0
7101,广西壮族自治区,Guangxi,450000,贺州,Hezhou,451100.0,4,0,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7098,广西壮族自治区,Guangxi,450000,钦州,Qinzhou,450700.0,8,1,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7094,广西壮族自治区,Guangxi,450000,防城港,Fangchenggang,450600.0,18,1,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
8577,新疆维吾尔自治区,Xinjiang,650000,乌鲁木齐,Urumqi,650100.0,23,4,0,2020-02-18 08:55:46.846,2020-02-18,0.0,0.0,0.0
8578,新疆维吾尔自治区,Xinjiang,650000,伊犁州,Yili,654000.0,18,4,0,2020-02-18 08:55:46.846,2020-02-18,0.0,0.0,0.0
8587,新疆维吾尔自治区,Xinjiang,650000,兵团第七师,Xinjiang Production and Construction Corps 7th Division,0.0,1,1,0,2020-02-18 08:55:46.846,2020-02-18,0.0,0.0,0.0
8580,新疆维吾尔自治区,Xinjiang,650000,兵团第九师,Xinjiang Production and Construction Corps 9th Division,0.0,4,0,0,2020-02-18 08:55:46.846,2020-02-18,0.0,0.0,0.0
8585,新疆维吾尔自治区,Xinjiang,650000,兵团第八师石河子市,"Shihezi, Xinjiang Production and Construction Corps 8th Division",0.0,4,1,1,2020-02-18 08:55:46.846,2020-02-18,1.0,0.0,0.0
8586,新疆维吾尔自治区,Xinjiang,650000,兵团第六师五家渠市,"Wujiaqu, Xinjiang Production and Construction Corps 5th Division",0.0,2,0,0,2020-02-18 08:55:46.846,2020-02-18,0.0,0.0,0.0
8583,新疆维吾尔自治区,Xinjiang,650000,兵团第十二师,Xinjiang Production and Construction Corps 12th Division,0.0,3,0,0,2020-02-18 08:55:46.846,2020-02-18,0.0,0.0,0.0
8579,新疆维吾尔自治区,Xinjiang,650000,兵团第四师,Xinjiang Production and Construction Corps 4th Division,0.0,10,0,0,2020-02-18 08:55:46.846,2020-02-18,0.0,0.0,0.0
8584,新疆维吾尔自治区,Xinjiang,650000,吐鲁番市,Turpan,650400.0,3,1,0,2020-02-18 08:55:46.846,2020-02-18,0.0,0.0,0.0
8582,新疆维吾尔自治区,Xinjiang,650000,巴州,Bayingolin Mongol Autonomous Prefecture,511902.0,3,0,0,2020-02-18 08:55:46.846,2020-02-18,0.0,0.0,0.0
8581,新疆维吾尔自治区,Xinjiang,650000,昌吉州,Changji,0.0,4,0,0,2020-02-18 08:55:46.846,2020-02-18,0.0,0.0,0.0
8588,新疆维吾尔自治区,Xinjiang,650000,阿克苏地区,Akesu,652900.0,1,1,0,2020-02-18 08:55:46.846,2020-02-18,0.0,0.0,0.0
7056,江苏省,Jiangsu,320000,南京,Nanjing,320100.0,92,35,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,3.0
7063,江苏省,Jiangsu,320000,南通,Nantong,320600.0,40,19,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,2.0
7067,江苏省,Jiangsu,320000,宿迁,Suqian,321300.0,13,7,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7062,江苏省,Jiangsu,320000,常州,Changzhou,320400.0,50,27,0,2020-02-18 20:32:49.995,2020-02-18,1.0,0.0,7.0
7059,江苏省,Jiangsu,320000,徐州,Xuzhou,320300.0,79,42,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,0.0
7065,江苏省,Jiangsu,320000,扬州,Yangzhou,321000.0,23,11,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,2.0
7060,江苏省,Jiangsu,320000,无锡,Wuxi,320200.0,55,21,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,2.0
7064,江苏省,Jiangsu,320000,泰州,Taizhou,321200.0,37,22,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,2.0
7058,江苏省,Jiangsu,320000,淮安,Huainan,320800.0,66,28,0,2020-02-18 20:32:49.995,2020-02-18,1.0,0.0,0.0
7066,江苏省,Jiangsu,320000,盐城,Yancheng,320900.0,27,17,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,2.0
7057,江苏省,Jiangsu,320000,苏州,Suzhou,320500.0,87,31,0,2020-02-18 20:32:49.995,2020-02-18,1.0,0.0,0.0
7061,江苏省,Jiangsu,320000,连云港,Lianyungang,320700.0,48,14,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,1.0
7068,江苏省,Jiangsu,320000,镇江,Zhenjiang,321100.0,12,6,0,2020-02-18 20:32:49.995,2020-02-18,0.0,0.0,1.0
8460,江西省,Jiangxi,360000,上饶,Shangrao,361100.0,123,39,0,2020-02-18 09:28:41.658,2020-02-18,0.0,0.0,4.0
8459,江西省,Jiangxi,360000,九江,Jiujiang,360400.0,118,30,0,2020-02-18 09:28:41.658,2020-02-18,1.0,0.0,8.0
8458,江西省,Jiangxi,360000,南昌,Nanchang,360100.0,229,95,0,2020-02-18 09:28:41.658,2020-02-18,1.0,0.0,6.0
8467,江西省,Jiangxi,360000,吉安,Ji'an,360800.0,22,10,0,2020-02-18 09:28:41.658,2020-02-18,1.0,0.0,0.0
8462,江西省,Jiangxi,360000,宜春,Yichun,360900.0,106,30,0,2020-02-18 09:28:41.658,2020-02-18,0.0,0.0,6.0
8464,江西省,Jiangxi,360000,抚州,Fuzhou,361000.0,72,28,0,2020-02-18 09:28:41.658,2020-02-18,0.0,0.0,6.0
8461,江西省,Jiangxi,360000,新余,Xinyu,360500.0,129,46,0,2020-02-18 09:28:41.658,2020-02-18,0.0,0.0,2.0
8468,江西省,Jiangxi,360000,景德镇,Jingdezhen,360200.0,6,3,0,2020-02-18 09:28:41.658,2020-02-18,0.0,0.0,0.0
8465,江西省,Jiangxi,360000,萍乡,Pingxiang,360300.0,33,6,0,2020-02-18 09:28:41.658,2020-02-18,0.0,0.0,1.0
8463,江西省,Jiangxi,360000,赣州,Ganzhou,360700.0,76,20,1,2020-02-18 09:28:41.658,2020-02-18,0.0,0.0,2.0
8469,江西省,Jiangxi,360000,赣江新区,Ganjiang New District,0.0,1,0,0,2020-02-18 09:28:41.658,2020-02-18,0.0,0.0,0.0
8466,江西省,Jiangxi,360000,鹰潭,Yingtan,360600.0,18,3,0,2020-02-18 09:28:41.658,2020-02-18,0.0,0.0,0.0
7005,河北省,Hebei,130000,保定,Baoding,130600.0,32,26,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,-1.0
6998,河北省,Hebei,130000,唐山,Tangshan,130200.0,51,12,1,2020-02-18 21:40:41.322,2020-02-18,0.0,1.0,2.0
7003,河北省,Hebei,130000,廊坊,Langfang,131000.0,30,18,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,2.0
7000,河北省,Hebei,130000,张家口,Zhangjiakou,130700.0,34,15,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,6.0
7007,河北省,Hebei,130000,承德,Chengde,130800.0,7,4,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
6999,河北省,Hebei,130000,沧州,Cangzhou,130900.0,48,18,2,2020-02-18 21:40:41.322,2020-02-18,1.0,0.0,0.0
7002,河北省,Hebei,130000,石家庄,Shijiazhuang,130100.0,28,11,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
7006,河北省,Hebei,130000,秦皇岛,Qinhuangdao,130300.0,10,4,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,1.0
7008,河北省,Hebei,130000,衡水,Hengshui,131100.0,8,6,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,2.0
7004,河北省,Hebei,130000,邢台,Xingtai,130500.0,23,10,1,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,0.0
7001,河北省,Hebei,130000,邯郸,Handan,130400.0,31,12,0,2020-02-18 21:40:41.322,2020-02-18,0.0,0.0,2.0
6917,河南省,Henan,410000,三门峡,Sanmenxia,411200.0,7,4,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6900,河南省,Henan,410000,信阳,Xinyang,411500.0,266,84,2,2020-02-18 22:18:43.181,2020-02-18,4.0,0.0,0.0
6901,河南省,Henan,410000,南阳,Nanyang,411300.0,155,65,2,2020-02-18 22:18:43.181,2020-02-18,1.0,0.0,0.0
6904,河南省,Henan,410000,周口,Zhoukou,411600.0,76,32,0,2020-02-18 22:18:43.181,2020-02-18,1.0,0.0,0.0
6905,河南省,Henan,410000,商丘,Shangqiu,411400.0,91,46,3,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6909,河南省,Henan,410000,安阳,Anyang,410500.0,52,26,0,2020-02-18 22:18:43.181,2020-02-18,1.0,0.0,2.0
6907,河南省,Henan,410000,平顶山,Pingdingshan,410400.0,58,27,1,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,3.0
6913,河南省,Henan,410000,开封,Kaifeng,410200.0,26,9,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,1.0
6918,河南省,Henan,410000,待明确地区,Area not defined,0.0,0,0,7,2020-02-18 22:18:43.181,2020-02-18,0.0,7.0,-11.0
6906,河南省,Henan,410000,新乡,Xinxiang,410700.0,57,21,2,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6912,河南省,Henan,410000,洛阳,Luoyang,410300.0,31,12,1,2020-02-18 22:18:43.181,2020-02-18,0.0,1.0,1.0
6916,河南省,Henan,410000,济源,Jiyuan,419001.0,5,0,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6911,河南省,Henan,410000,漯河,Luohe,411100.0,34,13,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,1.0
6915,河南省,Henan,410000,濮阳,Puyang,410900.0,17,4,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6910,河南省,Henan,410000,焦作,Jiaozuo,410800.0,32,7,1,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6908,河南省,Henan,410000,许昌,Xuchang,411000.0,38,11,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
6902,河南省,Henan,410000,郑州,Zhengzhou,410100.0,154,77,0,2020-02-18 22:18:43.181,2020-02-18,3.0,0.0,1.0
6903,河南省,Henan,410000,驻马店,Zhumadian,411700.0,139,79,0,2020-02-18 22:18:43.181,2020-02-18,1.0,0.0,4.0
6914,河南省,Henan,410000,鹤壁,Hebi,410600.0,19,5,0,2020-02-18 22:18:43.181,2020-02-18,0.0,0.0,0.0
7112,浙江省,Zhejiang,330000,丽水,Lishui,331100.0,17,11,0,2020-02-18 20:17:23.646,2020-02-18,0.0,0.0,0.0
7106,浙江省,Zhejiang,330000,台州,Taizhou,331000.0,146,69,0,2020-02-18 20:17:23.646,2020-02-18,0.0,0.0,5.0
7108,浙江省,Zhejiang,330000,嘉兴,Jiaxing,330400.0,43,15,0,2020-02-18 20:17:23.646,2020-02-18,0.0,0.0,2.0
7105,浙江省,Zhejiang,330000,宁波,Ningbo,330200.0,156,68,0,2020-02-18 20:17:23.646,2020-02-18,0.0,0.0,5.0
7107,浙江省,Zhejiang,330000,杭州,Hangzhou,330100.0,168,94,0,2020-02-18 20:17:23.646,2020-02-18,0.0,0.0,1.0
7104,浙江省,Zhejiang,330000,温州,Wenzhou,330300.0,504,208,0,2020-02-18 20:17:23.646,2020-02-18,1.0,0.0,14.0
